OrderID,OrderDate,DeliveryDate,OriginCity,DestinationCity,Carrier,TransportMode,Warehouse,Weight_kg,Distance_km,ShippingCost_INR,CustomerRating,DeliveryStatus
ORD10283,2024-07-01,2024-07-04,Chennai,Lucknow,FedEx,Road,WH-North,75.48,227.0,345.69,1.0,Delivered
ORD10280,2024-07-09,2024-07-14,Jaipur,Lucknow,XpressBees,Road,WH-West,36.68,625.7,259.22,3.0,Delivered
ORD10410,2024-07-14,2024-07-15,Ahmedabad,Mumbai,XpressBees,Road,WH-West,16.57,149.4,180.41,5.0,Delivered
ORD10918,2024-04-10,2024-04-16,Hyderabad,Kolkata,Ekart,Rail,WH-West,14.9,471.8,169.95,4.0,Delivered
ORD11048,2024-01-10,2024-01-12,Kolkata,Jaipur,Ekart,Road,WH-Central,20.32,233.7,140.25,4.0,Delivered
ORD10568,2024-07-11,,Ahmedabad,Lucknow,BlueDart,Road,WH-North,4.38,554.6,187.45,4.0,Delayed
ORD10903,2024-04-11,2024-04-14,Chennai,Mumbai,BlueDart,Road,WH-West,41.61,398.2,281.22,3.0,Delivered
ORD10694,2024-08-28,,Hyderabad,Jaipur,XpressBees,Road,WH-East,37.91,412.3,306.99,,Delayed
ORD11169,2024-01-13,,Lucknow,Mumbai,DHL,Road,WH-Central,26.56,256.9,209.98,4.0,Delayed
ORD10687,2024-02-29,2024-03-03,Hyderabad,Mumbai,Delhivery,Rail,WH-Central,16.05,402.0,218.6,2.0,Delivered
ORD10335,2024-07-16,2024-07-28,Jaipur,Kolkata,DHL,Sea,WH-Central,6.96,1271.1,203.22,3.0,Delivered
ORD10642,2024-06-05,2024-06-08,Ahmedabad,Pune,XpressBees,Road,WH-North,28.73,321.5,163.57,3.0,Delivered
ORD10314,2024-11-06,2024-11-11,Kolkata,Pune,Ekart,Rail,WH-North,19.86,510.7,95.63,4.0,Delivered
ORD10782,2024-09-04,2024-09-05,Pune,Jaipur,,Air,WH-East,1.56,171.0,46.09,4.0,Delivered
ORD10920,2024-04-06,2024-04-11,Jaipur,Mumbai,DHL,Road,WH-South,10.07,679.9,153.48,5.0,Delivered
ORD11166,2024-02-02,2024-02-05,Pune,Kolkata,DHL,Road,WH-South,26.53,236.5,223.88,,Delivered
ORD11163,2024-02-09,2024-02-12,Jaipur,Hyderabad,DHL,Road,WH-West,51.84,351.5,263.29,4.0,Delivered
ORD10506,2024-04-17,2024-04-22,Mumbai,Delhi,Ekart,Road,WH-North,34.52,450.9,171.4,5.0,Delivered
ORD11060,2024-01-28,2024-02-01,Kolkata,Jaipur,Delhivery,Road,WH-North,24.32,312.5,163.36,5.0,Delivered
ORD10133,2024-01-08,,Pune,Delhi,XpressBees,Road,WH-Central,45.72,744.4,283.43,3.0,Delayed
ORD10092,2024-01-09,2024-01-11,Chennai,Bengaluru,FedEx,Air,WH-Central,23.75,210.9,115.83,3.0,Delivered
ORD10834,2024-08-09,,Mumbai,Pune,FedEx,Air,WH-North,33.71,144.2,123.0,2.0,Cancelled
ORD10592,2024-09-26,2024-09-30,Hyderabad,Jaipur,BlueDart,Rail,WH-Central,29.58,,214.29,,Delivered
ORD11193,2024-11-27,,Mumbai,Kolkata,Ekart,Sea,WH-North,27.94,506.9,,4.0,In Transit
ORD11051,2024-03-31,,Pune,Jaipur,  Delhivery  ,Rail,WH-East,19.99,278.5,140.12,4.0,In Transit
ORD10394,12/09/2024,2024-09-19,Delhi,Kolkata,BlueDart,Rail,WH-South,6.38,744.3,105.88,4.0,Delivered
ORD11057,2024-01-31,2024-02-01,pune,Mumbai,BlueDart,Air,WH-West,52.33,151.6,350.25,5.0,Delivered
ORD11157,2024-05-05,2024-05-12,Chennai,Pune,DHL,Rail,WH-Central,7.83,656.8,128.07,4.0,Delivered
ORD10575,2024-08-12,2024-08-17,hyderabad,Mumbai,FedEx,Rail,WH-North,50.49,696.1,311.56,4.0,Delivered
ORD10573,2024-08-21,,Jaipur,Mumbai,FedEx,Road,WH-Central,6.83,383.7,160.54,3.0,Delayed
ORD10278,2024-02-21,2024-02-24,Ahmedabad,Lucknow,Ekart,Rail,WH-Central,31.07,284.8,230.28,,Delivered
ORD10735,2024-09-24,2024-10-11,ahmedabad,Bengaluru,BlueDart,Sea,WH-West,60.12,1165.8,,4.0,Delivered
ORD11045,2024-12-07,2024-12-11,Hyderabad,Lucknow,DHL,Road,WH-Central,47.16,479.3,266.2,5.0,Delivered
ORD10279,2024-05-16,2024-05-19,Pune,Jaipur,XpressBees,Road,WH-Central,16.04,364.2,199.12,5.0,Delivered
ORD10639,2024-02-04,2024-02-06,Kolkata,Chennai,Delhivery,Air,WH-South,26.54,281.7,152.93,1.0,Delivered
ORD10337,2024-07-03,,Bengaluru,Jaipur,Delhivery,Road,WH-North,74.31,260.9,481.16,5.0,In Transit
ORD10227,2024-01-16,2024-01-30,Delhi,Lucknow,BlueDart,Sea,WH-North,5.73,1680.2,194.84,4.0,Delivered
ORD10698,2024-07-03,2024-07-06,Ahmedabad,Pune,XpressBees,Road,WH-South,31.49,321.0,236.42,4.0,Delivered
ORD10008,2024-08-15,2024-08-16,Pune,Bengaluru,XpressBees,Air,WH-East,14.95,128.7,114.92,4.0,Delivered
ORD10085,2024-07-14,2024-07-15,Bengaluru,Pune,Ekart,Road,WH-West,68.54,253.8,450.57,3.0,Delivered
ORD11135,2024-05-21,2024-06-01,Bengaluru,Ahmedabad,Delhivery,Sea,WH-Central,37.13,852.8,337.89,5.0,Delivered
ORD10912,2024-05-31,2024-06-04,Chennai,Pune,Ekart,Road,WH-Central,41.4,494.9,279.42,3.0,Delivered
ORD10068,2024-09-20,2024-09-28,Bengaluru,Chennai,BlueDart,Rail,WH-South,34.05,1118.3,,4.0,Delivered
ORD11113,2024-07-06,2024-07-08,Hyderabad,Lucknow,Ekart,Road,WH-North,107.37,327.3,514.6,4.0,Delivered
ORD10096,2024-06-07,2024-06-16,Hyderabad,Kolkata,Ekart,Rail,WH-West,18.26,1315.3,273.47,5.0,Delivered
ORD10341,02/12/2024,2024-12-05,Delhi,Ahmedabad,Ekart,Road,WH-Central,21.62,407.1,165.59,5.0,Delivered
ORD10121,2024-09-09,,Lucknow,Hyderabad,Ekart,Air,WH-Central,31.33,122.8,2095.214513169502,2.0,Delayed
ORD10156,2024-04-03,2024-04-11,ahmedabad,Lucknow,Ekart,Sea,WH-North,37.67,777.2,284.89,4.0,Delivered
ORD10568,2024-07-11,,Ahmedabad,Lucknow,BlueDart,Road,WH-North,4.38,554.6,187.45,4.0,Delayed
ORD10947,2024-01-19,2024-01-25,Ahmedabad,Lucknow,FedEx,Rail,WH-East,9.42,560.5,150.69,3.0,Delivered
ORD10994,2024-01-13,2024-01-17,Kolkata,Pune,XpressBees,Road,WH-North,12.88,467.6,172.8,5.0,Delivered
ORD10633,2024-02-16,2024-02-19,lucknow,Kolkata,Delhivery,Road,WH-East,18.88,282.2,74.69,4.0,Delivered
ORD10470,2024-03-08,2024-03-13,Delhi,Lucknow,XpressBees,Rail,WH-West,19.96,432.9,225.04,3.0,Delivered
ORD10557,2024-11-09,2024-11-21,Lucknow,Hyderabad,FedEx,Sea,WH-West,21.99,796.3,211.65,4.0,Delivered
ORD10723,2024-12-30,2025-01-11,Delhi,Ahmedabad,Ekart,Sea,WH-North,43.41,755.7,269.34,1.0,Delivered
ORD10293,2024-12-23,2024-12-28,Kolkata,Hyderabad,Ekart,Road,WH-East,38.57,655.9,237.96,3.0,Delivered
ORD10772,2024-03-25,2024-03-31,Lucknow,Ahmedabad,DHL,Rail,WH-Central,47.08,638.0,309.31,4.0,Delivered
ORD10414,2024-02-17,2024-02-20,Pune,Chennai,  Ekart  ,Road,WH-East,22.25,326.9,186.88,3.0,Delivered
ORD11055,2024-12-22,,Mumbai,Ahmedabad,Ekart,Road,WH-West,65.7,423.1,351.05,4.0,Delayed
ORD11153,2024-11-13,2024-11-18,Mumbai,Pune,BlueDart,Road,WH-South,1.35,376.3,140.48,4.0,Delivered
ORD10164,2024-06-05,2024-06-07,Delhi,Kolkata,FedEx,Air,WH-Central,116.15,266.9,601.8,3.0,Delivered
ORD10120,2024-08-09,2024-08-12,Mumbai,Pune,Ekart,Rail,WH-Central,30.55,347.8,227.87,3.0,Delivered
ORD10905,2024-02-17,,Pune,Ahmedabad,Ekart,Air,WH-South,12.54,150.6,86.5,5.0,Cancelled
ORD10696,2024-03-18,2024-03-18,Hyderabad,Mumbai,XpressBees,Air,WH-East,17.47,64.2,100.09,4.0,Delivered
ORD10282,2024-07-06,2024-07-07,Jaipur,Pune,Delhivery,Air,WH-North,28.41,193.9,274.3,,Delivered
ORD10364,2024-02-08,2024-02-09,Ahmedabad,Lucknow,Ekart,Air,WH-North,132.77,228.0,698.88,5.0,Delivered
ORD10746,2024-07-20,2024-07-22,Bengaluru,Delhi,XpressBees,Road,WH-Central,42.79,272.7,230.79,5.0,Delivered
ORD10310,2024-08-27,2024-08-29,Chennai,Delhi,Delhivery,Road,WH-North,12.06,318.2,132.54,1.0,Delivered
ORD10510,2024-02-17,2024-02-21,Jaipur,Lucknow,Delhivery,Road,WH-Central,41.81,638.1,291.64,5.0,Delivered
ORD10179,2024-04-22,2024-04-27,Ahmedabad,Kolkata,Ekart,Rail,WH-North,27.95,332.3,266.85,2.0,Delivered
ORD10911,2024-10-25,2024-10-31,Bengaluru,Kolkata,,Rail,WH-East,52.06,425.2,368.77,4.0,Delivered
ORD10809,2024-01-26,2024-02-01,Kolkata,Delhi,DHL,Rail,WH-West,44.81,421.6,317.3,,Delivered
ORD10820,2024-03-15,2024-03-19,Jaipur,Hyderabad,BlueDart,Road,WH-North,31.83,340.6,212.32,5.0,Delivered
ORD10069,2024-03-07,,Pune,Mumbai,Ekart,Road,WH-South,4.6,,,4.0,Delayed
ORD10783,2024-04-19,2024-04-26,Jaipur,Lucknow,Ekart,Rail,WH-South,43.6,607.5,243.08,4.0,Delivered
ORD10523,2024-06-14,2024-06-15,Hyderabad,Bengaluru,XpressBees,Air,WH-South,20.05,154.3,64.52,5.0,Delivered
ORD11149,2024-06-23,2024-06-26,Kolkata,Jaipur,BlueDart,Rail,WH-South,29.6,490.4,199.68,5.0,Delivered
ORD11004,2024-12-19,2024-12-29,Lucknow,Mumbai,XpressBees,Sea,WH-North,15.07,684.0,251.8,4.0,Delivered
ORD10804,2024-07-08,2024-07-12,Kolkata,Hyderabad,BlueDart,Road,WH-North,27.97,300.3,196.31,4.0,Delivered
ORD10815,2024-07-14,,Delhi,Pune,XpressBees,Air,WH-West,15.23,112.4,144.03,4.0,Delayed
ORD10123,2024-12-28,2024-12-31,Lucknow,Bengaluru,XpressBees,Rail,WH-West,41.02,311.0,337.33,2.0,Delivered
ORD10863,2024-06-08,2024-06-15,ahmedabad,Mumbai,DHL,Rail,WH-Central,36.74,597.7,275.33,5.0,Delivered
ORD10058,2024-07-28,2024-07-29,Chennai,Mumbai,FedEx,Air,WH-Central,41.72,147.9,247.5,,Delivered
ORD11138,2024-11-21,2024-11-25,Jaipur,Bengaluru,Delhivery,Road,WH-North,97.35,409.7,522.18,5.0,Delivered
ORD10363,2024-08-29,2024-09-08,Lucknow,Pune,Delhivery,Sea,WH-East,12.01,828.3,214.22,1.0,Delivered
ORD10314,2024-11-06,2024-11-11,Kolkata,Pune,Ekart,Rail,WH-North,19.86,510.7,95.63,4.0,Delivered
ORD10265,2024-12-08,2024-12-09,Chennai,Ahmedabad,DHL,Road,WH-Central,5.55,124.4,138.77,5.0,Delivered
ORD10833,2024-09-04,2024-09-07,Kolkata,Pune,FedEx,Road,WH-Central,23.87,266.8,252.81,4.0,Delivered
ORD11073,2024-07-28,2024-08-02,Pune,Jaipur,XpressBees,Rail,WH-South,22.07,340.6,119.11,3.0,Delivered
ORD10248,2024-01-29,,Mumbai,Delhi,Ekart,Sea,WH-West,16.89,1628.6,297.62,,Delayed
ORD10380,2024-03-10,2024-03-11,lucknow,Mumbai,Delhivery,Air,WH-East,27.11,,215.65,4.0,Delivered
ORD10604,2024-10-30,2024-11-03,Delhi,Jaipur,Ekart,Rail,WH-East,24.69,347.9,228.19,3.0,Delivered
ORD11049,2024-01-20,2024-01-22,Bengaluru,Delhi,DHL,Rail,WH-North,31.81,238.8,257.41,4.0,Delivered
ORD11069,2024-02-25,2024-02-26,Jaipur,Chennai,BlueDart,Air,WH-East,20.2,101.3,193.22,5.0,Delivered
ORD10550,2024-12-11,2024-12-15,Jaipur,Pune,BlueDart,Road,WH-Central,16.96,595.5,212.1,3.0,Delivered
ORD10147,2024-01-02,2024-01-04,Hyderabad,Kolkata,  XpressBees  ,Rail,WH-West,5.57,150.4,137.6,,Delivered
ORD10251,2024-05-02,2024-05-06,Pune,Ahmedabad,XpressBees,Road,WH-South,66.68,518.8,371.44,4.0,Delivered
ORD10948,2024-11-28,2024-12-02,Bengaluru,Hyderabad,FedEx,Road,WH-North,79.22,363.7,436.71,4.0,Delivered
ORD11130,2024-12-01,2024-12-02,Kolkata,Chennai,FedEx,Air,WH-East,31.47,153.6,249.13,5.0,Delivered
ORD10212,2024-09-03,2024-09-07,Ahmedabad,Jaipur,FedEx,Road,WH-North,12.36,388.7,86.41,4.0,Delivered
ORD10440,2024-04-16,,Kolkata,Bengaluru,Ekart,Sea,WH-Central,6.89,685.5,127.28,5.0,In Transit
ORD11047,2024-09-21,2024-09-24,Jaipur,Ahmedabad,FedEx,Rail,WH-South,10.18,251.5,119.7,,Delivered
ORD10564,2024-11-12,2024-11-16,Hyderabad,Delhi,BlueDart,Road,WH-East,,357.5,132.31,5.0,Delivered
ORD10330,2024-07-12,2024-07-15,Ahmedabad,Jaipur,DHL,Road,WH-East,46.23,234.8,344.56,5.0,Delivered
ORD10432,2024-12-05,2024-12-09,hyderabad,Delhi,  FedEx  ,Road,WH-West,20.46,538.5,,5.0,Delivered
ORD10276,20/11/2024,,Pune,Ahmedabad,Ekart,Sea,WH-North,16.52,923.2,,5.0,Delayed
ORD11089,2024-04-03,2024-04-05,Hyderabad,Ahmedabad,Delhivery,Road,WH-West,,134.9,,5.0,Delivered
ORD11081,2024-09-12,2024-09-13,Ahmedabad,Mumbai,BlueDart,Air,WH-East,50.25,134.0,308.66,3.0,Delivered
ORD11077,2024-03-10,2024-03-13,Lucknow,Jaipur,XpressBees,Road,WH-Central,20.85,437.2,,4.0,Delivered
ORD11013,2024-05-21,2024-05-25,Lucknow,Delhi,Delhivery,Road,WH-North,4.63,393.3,114.99,3.0,Delivered
ORD10901,2024-03-21,,Mumbai,Hyderabad,Delhivery,Road,WH-North,27.6,582.2,178.25,,Cancelled
ORD10448,2024-07-06,2024-07-10,jaipur,Delhi,XpressBees,Road,WH-South,30.72,298.7,262.65,5.0,Delivered
ORD10385,2024-01-25,,Bengaluru,Delhi,FedEx,Rail,WH-East,15.8,714.9,224.88,4.0,Delayed
ORD11028,2024-12-16,2024-12-19,Kolkata,Delhi,BlueDart,Road,WH-West,32.09,275.9,,5.0,Delivered
ORD10524,2024-05-01,2024-05-03,Delhi,Mumbai,Delhivery,Road,WH-East,45.83,373.9,271.35,2.0,Delivered
ORD10303,2024-10-11,2024-10-12,Chennai,Pune,DHL,Road,WH-North,6.77,90.6,83.52,5.0,Delivered
ORD10487,2024-11-20,2024-11-22,Ahmedabad,Delhi,FedEx,Air,WH-Central,22.66,200.4,178.93,4.0,Delivered
ORD11050,2024-10-22,2024-10-25,Lucknow,Delhi,,Road,WH-East,9.07,260.1,47.74,5.0,Delivered
ORD11139,2024-03-25,2024-03-29,Hyderabad,Kolkata,  Ekart  ,Road,WH-West,30.77,507.2,229.97,3.0,Delivered
ORD10940,2024-05-15,,Lucknow,Bengaluru,FedEx,Air,WH-North,18.3,100.8,147.9,4.0,Delayed
ORD10067,2024-11-12,2024-11-13,Mumbai,Ahmedabad,  FedEx  ,Air,WH-North,56.92,107.3,227.75,4.0,Delivered
ORD10019,2024-11-06,2024-11-08,Mumbai,Kolkata,Ekart,Road,WH-South,16.32,389.7,179.82,2.0,Delivered
ORD10877,2024-05-31,2024-06-01,Ahmedabad,Jaipur,DHL,Air,WH-North,8.89,155.4,32.66,5.0,Delivered
ORD10324,2024-05-25,2024-05-29,Hyderabad,Delhi,DHL,Road,WH-West,74.08,629.8,477.32,4.0,Delivered
ORD10260,2024-05-19,,Delhi,Mumbai,Delhivery,Rail,WH-East,36.25,627.9,304.58,5.0,In Transit
ORD10130,2024-05-21,2024-05-23,Hyderabad,Delhi,  FedEx  ,Road,WH-East,30.79,237.3,233.38,3.0,Delivered
ORD10409,2024-01-15,2024-01-18,Mumbai,Delhi,XpressBees,Road,WH-West,23.15,338.3,136.92,1.0,Delivered
ORD10400,2024-06-11,,Kolkata,Delhi,XpressBees,Road,WH-Central,24.01,531.8,150.59,4.0,In Transit
ORD10228,2024-09-17,2024-09-23,Mumbai,Lucknow,Delhivery,Rail,WH-North,44.37,763.2,307.75,5.0,Delivered
ORD10054,2024-06-14,2024-06-17,Chennai,Bengaluru,BlueDart,Road,WH-Central,87.04,416.8,554.38,2.0,Delivered
ORD10963,2024-11-30,,Bengaluru,Hyderabad,DHL,Air,WH-East,40.84,122.1,265.46,3.0,In Transit
ORD10931,2024-01-27,2024-02-08,Hyderabad,Mumbai,Ekart,Sea,WH-South,15.27,1241.6,243.05,5.0,Delivered
ORD11142,2024-09-18,,Hyderabad,Chennai,BlueDart,Road,WH-West,21.18,193.7,215.01,2.0,In Transit
ORD10150,2024-08-20,2024-08-22,Jaipur,Hyderabad,Ekart,Road,WH-Central,24.69,335.2,221.92,5.0,Delivered
ORD11018,2024-06-11,2024-06-11,Ahmedabad,Jaipur,DHL,Air,WH-South,15.66,,136.34,4.0,Delivered
ORD10672,2024-05-09,,Bengaluru,Lucknow,BlueDart,Road,WH-North,12.09,,115.96,4.0,Cancelled
ORD11037,2024-04-20,2024-04-22,Jaipur,Chennai,BlueDart,Road,WH-South,,252.2,141.1,4.0,Delivered
ORD11027,2024-05-05,2024-05-09,Chennai,Kolkata,BlueDart,Road,WH-North,31.76,635.0,232.55,1.0,Delivered
ORD10106,2024-08-13,2024-08-15,Jaipur,Mumbai,  Ekart  ,Road,WH-North,36.5,188.4,263.21,4.0,Delivered
ORD10743,2024-12-05,2024-12-14,Lucknow,Kolkata,FedEx,Sea,WH-West,5.56,853.2,105.68,2.0,Delivered
ORD11126,2024-05-23,,Delhi,Ahmedabad,DHL,Road,WH-South,33.08,367.2,245.23,3.0,In Transit
ORD10443,2024-08-17,2024-08-22,Delhi,Hyderabad,FedEx,Rail,WH-Central,48.96,704.6,322.27,,Delivered
ORD10749,2024-11-02,,Chennai,Bengaluru,FedEx,Road,WH-West,16.24,655.7,230.91,4.0,Delayed
ORD10755,2024-04-21,,jaipur,Ahmedabad,FedEx,Road,WH-South,14.55,202.6,124.09,,Delayed
ORD10024,2024-02-27,2024-03-01,Jaipur,Kolkata,BlueDart,Road,WH-Central,31.67,435.7,162.88,3.0,Delivered
ORD10811,2024-07-31,2024-08-07,Pune,Chennai,DHL,Rail,WH-South,26.3,966.7,312.2,4.0,Delivered
ORD10661,2024-04-08,,Jaipur,Hyderabad,XpressBees,Road,WH-North,36.44,185.3,264.57,5.0,Delayed
ORD10838,2024-11-09,2024-11-11,Pune,Jaipur,BlueDart,Air,WH-Central,22.95,306.1,110.29,,Delivered
ORD10533,2024-05-10,,Ahmedabad,Bengaluru,  DHL  ,Air,WH-East,45.4,282.3,251.31,2.0,In Transit
ORD11100,2024-06-03,2024-06-06,Chennai,Jaipur,Delhivery,Road,WH-East,16.65,322.5,105.49,3.0,Delivered
ORD10082,2024-01-17,,Kolkata,Lucknow,BlueDart,Sea,WH-East,11.5,1517.7,197.22,4.0,In Transit
ORD10255,2024-10-20,2024-10-21,Bengaluru,Hyderabad,  XpressBees  ,Road,WH-North,24.18,238.2,180.19,4.0,Delivered
ORD10934,2024-08-04,2024-08-05,Pune,Chennai,BlueDart,Road,WH-North,1235.4409380990523,245.1,246.58,5.0,Delivered
ORD10869,2024-03-05,2024-03-10,mumbai,Chennai,FedEx,Road,WH-West,19.63,444.6,214.44,4.0,Delivered
ORD11125,2024-05-27,,Delhi,Kolkata,FedEx,Road,WH-West,21.01,429.9,171.41,1.0,In Transit
ORD10892,2024-08-10,2024-08-10,bengaluru,Delhi,,Air,WH-North,6.11,102.5,48.72,4.0,Delivered
ORD10873,2024-11-18,2024-11-23,lucknow,Bengaluru,FedEx,Road,WH-South,23.68,379.6,204.24,5.0,Delivered
ORD10613,2024-10-05,,Delhi,Ahmedabad,XpressBees,Road,WH-Central,37.5,282.5,276.89,5.0,Cancelled
ORD10379,2024-05-03,2024-05-04,Mumbai,Lucknow,XpressBees,Air,WH-West,30.01,155.3,136.16,5.0,Delivered
ORD10076,2024-02-07,2024-02-12,Kolkata,Bengaluru,XpressBees,Road,WH-East,15.16,638.5,178.0,2.0,Delivered
ORD10388,2024-08-07,2024-08-12,Bengaluru,Chennai,BlueDart,Rail,WH-South,9.15,727.1,163.57,5.0,Delivered
ORD10936,2024-06-28,2024-07-01,Ahmedabad,Lucknow,Delhivery,Road,WH-West,31.33,211.8,267.8,4.0,Delivered
ORD10406,2024-06-24,2024-06-25,Mumbai,Pune,Delhivery,Air,WH-West,,200.4,146.27,4.0,Delivered
ORD10291,2024-07-12,2024-07-13,Chennai,Pune,Ekart,Air,WH-Central,3.56,158.5,30.34,2.0,Delivered
ORD10794,2024-03-01,2024-03-05,Lucknow,Ahmedabad,XpressBees,Rail,WH-North,43.6,419.1,235.38,5.0,Delivered
ORD10715,2024-10-17,,Chennai,Jaipur,Delhivery,Rail,WH-Central,24.34,,231.38,5.0,Delayed
ORD10110,11/11/2024,2024-11-12,Delhi,Bengaluru,BlueDart,Air,WH-Central,30.8,176.1,227.41,5.0,Delivered
ORD10624,2024-06-09,,Bengaluru,Kolkata,  Delhivery  ,Road,WH-West,58.1,213.0,341.97,1.0,In Transit
ORD11084,2024-11-19,2024-11-20,Hyderabad,Pune,XpressBees,Road,WH-East,34.42,167.1,284.59,4.0,Delivered
ORD11074,2024-01-08,2024-01-12,Delhi,Ahmedabad,Delhivery,Road,WH-East,27.38,375.4,211.94,,Delivered
ORD10246,2024-08-30,,Kolkata,Hyderabad,BlueDart,Road,WH-West,27.72,394.6,212.9,3.0,In Transit
ORD10145,2024-10-19,2024-10-22,Chennai,Jaipur,DHL,Road,WH-North,30.4,434.5,165.54,3.0,Delivered
ORD11133,2024-04-22,2024-04-28,Lucknow,Mumbai,XpressBees,Road,WH-South,18.39,460.1,108.88,5.0,Delivered
ORD10128,2024-02-26,2024-03-01,Chennai,Lucknow,Ekart,Road,WH-Central,27.4,477.5,247.99,3.0,Delivered
ORD11116,2024-05-06,2024-05-10,Ahmedabad,Lucknow,XpressBees,Road,WH-West,8.71,396.3,155.75,5.0,Delivered
ORD10622,2024-06-07,2024-06-12,Mumbai,Delhi,FedEx,Rail,WH-South,69.53,726.0,397.93,3.0,Delivered
ORD11198,2024-05-13,,Chennai,Bengaluru,FedEx,Road,WH-East,6.5,297.5,,4.0,Delayed
ORD10460,2024-10-15,2024-10-16,Ahmedabad,Chennai,DHL,Air,WH-East,37.65,106.6,205.75,5.0,Delivered
ORD10486,2024-04-23,2024-04-24,Bengaluru,Ahmedabad,XpressBees,Air,WH-Central,19.72,176.3,210.95,4.0,Delivered
ORD11155,2024-02-06,2024-02-08,Hyderabad,Bengaluru,Ekart,Road,WH-South,31.93,376.2,245.97,1.0,Delivered
ORD10090,2024-05-17,2024-05-20,mumbai,Lucknow,BlueDart,Road,WH-Central,14.13,333.9,126.25,3.0,Delivered
ORD10492,2024-08-12,,Ahmedabad,Mumbai,FedEx,Sea,WH-Central,34.26,609.0,203.31,5.0,Delayed
ORD10170,2024-12-24,2024-12-25,Bengaluru,Chennai,  BlueDart  ,Air,WH-West,49.89,173.4,370.65,4.0,Delivered
ORD10056,2024-08-30,2024-09-01,Bengaluru,Hyderabad,Ekart,Air,WH-North,32.66,277.1,,4.0,Delivered
ORD10404,2024-04-13,2024-04-15,Hyderabad,Ahmedabad,XpressBees,Road,WH-East,36.92,152.1,229.85,5.0,Delivered
ORD10599,2024-01-05,2024-01-06,Hyderabad,Jaipur,FedEx,Air,WH-North,24.68,166.5,201.71,1.0,Delivered
ORD11015,2024-07-30,2024-08-05,pune,Hyderabad,Ekart,Road,WH-West,22.65,532.4,156.42,3.0,Delivered
ORD10097,2024-03-29,2024-04-03,Ahmedabad,Hyderabad,DHL,Road,WH-West,106.33,579.3,573.92,1.0,Delivered
ORD10826,2024-09-20,2024-09-25,Jaipur,Kolkata,BlueDart,Road,WH-Central,11.0,649.0,126.84,3.0,Delivered
ORD10479,2024-01-19,2024-01-21,Lucknow,Delhi,XpressBees,Road,WH-South,24.81,239.8,207.67,3.0,Delivered
ORD10323,2024-07-10,2024-07-14,Bengaluru,Jaipur,FedEx,Rail,WH-East,9.59,515.2,175.11,5.0,Delivered
ORD11093,2024-10-25,2024-10-27,Lucknow,Jaipur,Ekart,Air,WH-East,20.57,158.0,175.29,2.0,Delivered
ORD10098,2024-01-13,2024-01-16,Mumbai,Delhi,BlueDart,Road,WH-West,13.34,399.0,181.51,3.0,Delivered
ORD10424,2024-08-10,2024-08-16,Pune,Lucknow,BlueDart,Rail,WH-South,68.89,662.2,447.41,5.0,Delivered
ORD10296,2024-06-16,2024-06-18,Ahmedabad,Hyderabad,  Ekart  ,Road,WH-North,33.83,401.2,226.86,5.0,Delivered
ORD10737,2024-05-27,2024-06-07,Mumbai,Chennai,Delhivery,Sea,WH-South,8.79,1116.2,240.6,5.0,Delivered
ORD11183,2024-06-17,2024-06-23,ahmedabad,Chennai,FedEx,Sea,WH-West,7.4,848.6,148.38,5.0,Delivered
ORD10902,2024-07-30,2024-08-01,Jaipur,Kolkata,FedEx,Air,WH-South,10.71,143.0,152.76,3.0,Delivered
ORD10601,2024-01-21,2024-01-24,Delhi,Chennai,Delhivery,Road,WH-North,22.05,363.2,141.56,3.0,Delivered
ORD10999,28/08/2024,2024-09-03,Mumbai,Lucknow,Delhivery,Road,WH-West,3.43,586.3,140.9,5.0,Delivered
ORD10395,2024-03-01,,Ahmedabad,Delhi,BlueDart,Road,WH-West,21.63,521.1,171.57,2.0,In Transit
ORD10426,2024-10-07,2024-10-08,pune,Hyderabad,XpressBees,Air,WH-South,12.19,174.0,94.91,4.0,Delivered
ORD11180,2024-05-13,2024-05-15,Lucknow,Delhi,FedEx,Road,WH-East,,256.3,251.61,3.0,Delivered
ORD11038,2024-09-04,2024-09-09,Bengaluru,Mumbai,BlueDart,Road,WH-North,62.3,343.8,443.8,4.0,Delivered
ORD10252,2024-07-29,,Delhi,Bengaluru,DHL,Road,WH-South,2374.393910719713,375.7,459.18,2.0,Delayed
ORD10238,2024-08-06,2024-08-11,Hyderabad,Lucknow,DHL,Road,WH-West,21.06,667.1,209.21,5.0,Delivered
ORD10844,2024-07-24,2024-07-26,Ahmedabad,Bengaluru,Ekart,Road,WH-North,27.04,225.8,224.61,5.0,Delivered
ORD10845,2024-06-19,2024-06-23,Lucknow,Hyderabad,Delhivery,Road,WH-South,26.36,577.0,260.29,1.0,Delivered
ORD10554,2024-05-18,2024-05-28,Chennai,Lucknow,DHL,Rail,WH-West,25.9,1038.1,,5.0,Delivered
ORD10545,2024-12-21,2024-12-25,Pune,Mumbai,FedEx,Road,WH-South,39.66,549.7,248.96,5.0,Delivered
ORD10250,2024-01-07,2024-01-10,Delhi,Pune,XpressBees,Road,WH-West,13.62,267.6,82.36,4.0,Delivered
ORD10739,2024-01-09,,Pune,Lucknow,Ekart,Air,WH-South,17.18,119.1,90.68,5.0,Delayed
